module_code,course_name,course_provider,course_level,module_name,difficulty_level,keywords,link,,,,,,,,
MO0155,Mobile App Development Course,Coursera,Expert,Advanced Topics in Expert Mobile App Development Course,Hard,"mobile app development, Android, iOS, Flutter",https://coursera.com/mobile-app-development/expert,,,,,,,,
DE0156,DevOps Course,Udemy,Intermediate,Intermediate Concepts in Intermediate DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/intermediate,,,,,,,,
MO0157,Mobile App Development Course,Coursera,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://coursera.com/mobile-app-development/expert,,,,,,,,
SO0158,Software Engineering Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://pluralsight.com/software-engineering/beginner,,,,,,,,
UI0159,UI/UX Design Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner UI/UX Design Course,Hard,"UI, UX, design, user experience, user interface",https://linkedinlearning.com/ui/ux-design/beginner,,,,,,,,
BL0160,Blockchain Course,Coursera,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/beginner,,,,,,,,
AI0161,AI Course,Udemy,Expert,Introduction to Expert AI Course,Easy,"AI, deep learning, machine learning",https://udemy.com/ai/expert,,,,,,,,
CY0162,Cybersecurity Course,Coursera,Expert,Advanced Topics in Expert Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
BL0163,Blockchain Course,edX,Beginner,Intermediate Concepts in Beginner Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/beginner,,,,,,,,
DE0164,DevOps Course,Udemy,Beginner,Advanced Topics in Beginner DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/beginner,,,,,,,,
IO0165,IoT Course,Udemy,Intermediate,Introduction to Intermediate IoT Course,Easy,"IoT, internet of things, smart devices",https://udemy.com/iot/intermediate,,,,,,,,
DE0166,DevOps Course,Udemy,Intermediate,Introduction to Intermediate DevOps Course,Easy,"devops, automation, CI/CD, infrastructure",https://udemy.com/devops/intermediate,,,,,,,,
MA0167,Machine Learning Course,Udemy,Expert,Intermediate Concepts in Expert Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/expert,,,,,,,,
SO0168,Software Engineering Course,edX,Intermediate,Introduction to Intermediate Software Engineering Course,Easy,"software engineering, programming, coding, development",https://edx.com/software-engineering/intermediate,,,,,,,,
CY0169,Cybersecurity Course,edX,Expert,Intermediate Concepts in Expert Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/expert,,,,,,,,
DA0170,Data Science Course,Udemy,Intermediate,Intermediate Concepts in Intermediate Data Science Course,Medium,"data science, big data, analysis, statistics",https://udemy.com/data-science/intermediate,,,,,,,,
DA0171,Data Science Course,Google Developers,Beginner,Intermediate Concepts in Beginner Data Science Course,Medium,"data science, big data, analysis, statistics",https://googledevelopers.com/data-science/beginner,,,,,,,,
BL0172,Blockchain Course,LinkedIn Learning,Expert,Introduction to Expert Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/expert,,,,,,,,
SO0173,Software Engineering Course,Google Developers,Expert,Advanced Topics in Expert Software Engineering Course,Hard,"software engineering, programming, coding, development",https://googledevelopers.com/software-engineering/expert,,,,,,,,
CY0174,Cybersecurity Course,edX,Expert,Introduction to Expert Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://edx.com/cybersecurity/expert,,,,,,,,
WE0175,Web Development Course,Pluralsight,Beginner,Intermediate Concepts in Beginner Web Development Course,Medium,"web development, frontend, backend, full-stack",https://pluralsight.com/web-development/beginner,,,,,,,,
DE0176,DevOps Course,Coursera,Expert,Intermediate Concepts in Expert DevOps Course,Medium,"devops, automation, CI/CD, infrastructure",https://coursera.com/devops/expert,,,,,,,,
CY0177,Cybersecurity Course,Coursera,Expert,Introduction to Expert Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
BL0178,Blockchain Course,edX,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://edx.com/blockchain/beginner,,,,,,,,
WE0179,Web Development Course,Udemy,Beginner,Advanced Topics in Beginner Web Development Course,Hard,"web development, frontend, backend, full-stack",https://udemy.com/web-development/beginner,,,,,,,,
DA0180,Data Science Course,Coursera,Expert,Advanced Topics in Expert Data Science Course,Hard,"data science, big data, analysis, statistics",https://coursera.com/data-science/expert,,,,,,,,
SO0181,Software Engineering Course,Udemy,Beginner,Introduction to Beginner Software Engineering Course,Easy,"software engineering, programming, coding, development",https://udemy.com/software-engineering/beginner,,,,,,,,
MA0182,Machine Learning Course,Pluralsight,Intermediate,Introduction to Intermediate Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://pluralsight.com/machine-learning/intermediate,,,,,,,,
IO0183,IoT Course,Google Developers,Beginner,Introduction to Beginner IoT Course,Easy,"IoT, internet of things, smart devices",https://googledevelopers.com/iot/beginner,,,,,,,,
AI0184,AI Course,Pluralsight,Expert,Intermediate Concepts in Expert AI Course,Medium,"AI, deep learning, machine learning",https://pluralsight.com/ai/expert,,,,,,,,
IO0185,IoT Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner IoT Course,Hard,"IoT, internet of things, smart devices",https://linkedinlearning.com/iot/beginner,,,,,,,,
DE0186,DevOps Course,edX,Beginner,Introduction to Beginner DevOps Course,Easy,"devops, automation, CI/CD, infrastructure",https://edx.com/devops/beginner,,,,,,,,
UI0187,UI/UX Design Course,LinkedIn Learning,Intermediate,Intermediate Concepts in Intermediate UI/UX Design Course,Medium,"UI, UX, design, user experience, user interface",https://linkedinlearning.com/ui/ux-design/intermediate,,,,,,,,
AI0188,AI Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner AI Course,Hard,"AI, deep learning, machine learning",https://linkedinlearning.com/ai/beginner,,,,,,,,
BL0189,Blockchain Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/beginner,,,,,,,,
BL0190,Blockchain Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/beginner,,,,,,,,
MA0191,Machine Learning Course,edX,Intermediate,Advanced Topics in Intermediate Machine Learning Course,Hard,"machine learning, AI, artificial intelligence",https://edx.com/machine-learning/intermediate,,,,,,,,
MA0192,Machine Learning Course,Coursera,Beginner,Intermediate Concepts in Beginner Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/beginner,,,,,,,,
MA0193,Machine Learning Course,Coursera,Intermediate,Introduction to Intermediate Machine Learning Course,Easy,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/intermediate,,,,,,,,
CL0194,Cloud Computing Course,Pluralsight,Expert,Introduction to Expert Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://pluralsight.com/cloud-computing/expert,,,,,,,,
CY0195,Cybersecurity Course,Pluralsight,Expert,Intermediate Concepts in Expert Cybersecurity Course,Medium,"cybersecurity, information security, encryption",https://pluralsight.com/cybersecurity/expert,,,,,,,,
BL0196,Blockchain Course,Udemy,Beginner,Advanced Topics in Beginner Blockchain Course,Hard,"blockchain, cryptocurrency, smart contracts",https://udemy.com/blockchain/beginner,,,,,,,,
MO0197,Mobile App Development Course,edX,Intermediate,Intermediate Concepts in Intermediate Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://edx.com/mobile-app-development/intermediate,,,,,,,,
MO0198,Mobile App Development Course,Pluralsight,Intermediate,Intermediate Concepts in Intermediate Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/intermediate,,,,,,,,
WE0199,Web Development Course,Udemy,Beginner,Intermediate Concepts in Beginner Web Development Course,Medium,"web development, frontend, backend, full-stack",https://udemy.com/web-development/beginner,,,,,,,,
MA0200,Machine Learning Course,Udemy,Expert,Intermediate Concepts in Expert Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://udemy.com/machine-learning/expert,,,,,,,,
DE0201,DevOps Course,Pluralsight,Beginner,Advanced Topics in Beginner DevOps Course,Hard,"devops, automation, CI/CD, infrastructure",https://pluralsight.com/devops/beginner,,,,,,,,
CL0202,Cloud Computing Course,LinkedIn Learning,Expert,Intermediate Concepts in Expert Cloud Computing Course,Medium,"cloud, AWS, Azure, GCP",https://linkedinlearning.com/cloud-computing/expert,,,,,,,,
WE0203,Web Development Course,Pluralsight,Beginner,Advanced Topics in Beginner Web Development Course,Hard,"web development, frontend, backend, full-stack",https://pluralsight.com/web-development/beginner,,,,,,,,
CL0204,Cloud Computing Course,LinkedIn Learning,Beginner,Introduction to Beginner Cloud Computing Course,Easy,"cloud, AWS, Azure, GCP",https://linkedinlearning.com/cloud-computing/beginner,,,,,,,,
DA0205,Data Science Course,Pluralsight,Beginner,Introduction to Beginner Data Science Course,Easy,"data science, big data, analysis, statistics",https://pluralsight.com/data-science/beginner,,,,,,,,
UI0206,UI/UX Design Course,Coursera,Expert,Introduction to Expert UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/expert,,,,,,,,
CY0207,Cybersecurity Course,LinkedIn Learning,Beginner,Advanced Topics in Beginner Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://linkedinlearning.com/cybersecurity/beginner,,,,,,,,
WE0208,Web Development Course,Coursera,Beginner,Intermediate Concepts in Beginner Web Development Course,Medium,"web development, frontend, backend, full-stack",https://coursera.com/web-development/beginner,,,,,,,,
UI0209,UI/UX Design Course,Coursera,Beginner,Introduction to Beginner UI/UX Design Course,Easy,"UI, UX, design, user experience, user interface",https://coursera.com/ui/ux-design/beginner,,,,,,,,
MO0210,Mobile App Development Course,Pluralsight,Intermediate,Introduction to Intermediate Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/intermediate,,,,,,,,
MO0211,Mobile App Development Course,Coursera,Expert,Intermediate Concepts in Expert Mobile App Development Course,Medium,"mobile app development, Android, iOS, Flutter",https://coursera.com/mobile-app-development/expert,,,,,,,,
CY0212,Cybersecurity Course,Coursera,Beginner,Introduction to Beginner Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/beginner,,,,,,,,
CY0213,Cybersecurity Course,Coursera,Beginner,Introduction to Beginner Cybersecurity Course,Easy,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/beginner,,,,,,,,
MA0214,Machine Learning Course,Coursera,Beginner,Intermediate Concepts in Beginner Machine Learning Course,Medium,"machine learning, AI, artificial intelligence",https://coursera.com/machine-learning/beginner,,,,,,,,
SO0215,Software Engineering Course,LinkedIn Learning,Beginner,Intermediate Concepts in Beginner Software Engineering Course,Medium,"software engineering, programming, coding, development",https://linkedinlearning.com/software-engineering/beginner,,,,,,,,
BL0216,Blockchain Course,LinkedIn Learning,Beginner,Introduction to Beginner Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/beginner,,,,,,,,
CY0217,Cybersecurity Course,Coursera,Expert,Advanced Topics in Expert Cybersecurity Course,Hard,"cybersecurity, information security, encryption",https://coursera.com/cybersecurity/expert,,,,,,,,
WE0218,Web Development Course,edX,Intermediate,Introduction to Intermediate Web Development Course,Easy,"web development, frontend, backend, full-stack",https://edx.com/web-development/intermediate,,,,,,,,
AI0219,AI Course,Udemy,Beginner,Introduction to Beginner AI Course,Easy,"AI, deep learning, machine learning",https://udemy.com/ai/beginner,,,,,,,,
BL0220,Blockchain Course,Coursera,Expert,Intermediate Concepts in Expert Blockchain Course,Medium,"blockchain, cryptocurrency, smart contracts",https://coursera.com/blockchain/expert,,,,,,,,
BL0221,Blockchain Course,LinkedIn Learning,Intermediate,Introduction to Intermediate Blockchain Course,Easy,"blockchain, cryptocurrency, smart contracts",https://linkedinlearning.com/blockchain/intermediate,,,,,,,,
AI0222,AI Course,Udemy,Intermediate,Intermediate Concepts in Intermediate AI Course,Medium,"AI, deep learning, machine learning",https://udemy.com/ai/intermediate,,,,,,,,
MO0223,Mobile App Development Course,Pluralsight,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://pluralsight.com/mobile-app-development/expert,,,,,,,,
MO0224,Mobile App Development Course,edX,Expert,Introduction to Expert Mobile App Development Course,Easy,"mobile app development, Android, iOS, Flutter",https://edx.com/mobile-app-development/expert,,,,,,,,
